,A,B,C
6409,6409,0.759588226724,12818
6410,6410,-1.5447761581,12820
6411,6411,-1.97666834802,12822
6412,6412,-2.54119201323,12824
6413,6413,1.17434656102,12826
6414,6414,0.829199474017,12828
6415,6415,0.493116845716,12830
6416,6416,-0.119319585929,12832
6417,6417,2.09654599536,12834
6418,6418,-2.06337072009,12836
6419,6419,-0.466901156702,12838
6420,6420,-0.115278280224,12840
6421,6421,-0.344853863451,12842
6422,6422,-1.07389437074,12844
6423,6423,0.887689020187,12846
6424,6424,0.557107815666,12848
6425,6425,-0.185015463073,12850
6426,6426,1.31042623081,12852
6427,6427,0.284722332496,12854
6428,6428,-1.03073617084,12856
6429,6429,0.790577582444,12858
6430,6430,-2.19151809458,12860
6431,6431,-1.31374727215,12862
6432,6432,-0.913593230903,12864
6433,6433,0.157940266997,12866
6434,6434,-0.305935308539,12868
6435,6435,-0.0838259753846,12870
6436,6436,0.922165492662,12872
6437,6437,-0.276815919547,12874
6438,6438,-1.16950402662,12876
6439,6439,-1.34935339758,12878
6440,6440,-0.0668439147096,12880
6441,6441,2.20252924701,12882
6442,6442,0.0188672611757,12884
6443,6443,0.959465745032,12886
6444,6444,0.883536692737,12888
6445,6445,0.805703632806,12890
6446,6446,-0.437922113622,12892
6447,6447,-0.160880718006,12894
6448,6448,0.637387953775,12896
6449,6449,0.529966557123,12898
6450,6450,-1.2164056984,12900
6451,6451,-0.706141569104,12902
6452,6452,0.501869362251,12904
6453,6453,-1.35147170973,12906
6454,6454,1.5282989547,12908
6455,6455,3.27740081072,12910
6456,6456,-0.862673200211,12912
6457,6457,-0.23487230045,12914
6458,6458,-0.781332801673,12916
6459,6459,2.54544169947,12918
6460,6460,0.155036598225,12920
6461,6461,0.642075218937,12922
6462,6462,-0.0458539828394,12924
6463,6463,0.219202704445,12926
6464,6464,0.212985942768,12928
6465,6465,-0.898955683795,12930
6466,6466,-0.585096582611,12932
6467,6467,0.233444631205,12934
6468,6468,-1.2442202947,12936
6469,6469,0.422675108649,12938
6470,6470,0.296299744416,12940
6471,6471,2.20561931311,12942
6472,6472,-1.26973790141,12944
6473,6473,2.13765842347,12946
6474,6474,-1.73030561328,12948
6475,6475,0.932744965263,12950
6476,6476,0.500350344237,12952
6477,6477,0.484865639687,12954
6478,6478,-0.132810317372,12956
6479,6479,0.68520104623,12958
6480,6480,0.377062856634,12960
6481,6481,0.873664646187,12962
6482,6482,-0.658089593687,12964
6483,6483,-0.251474954184,12966
6484,6484,-0.00754488058262,12968
6485,6485,-0.416711123454,12970
6486,6486,1.32684606098,12972
6487,6487,0.574193207208,12974
6488,6488,0.767219678625,12976
6489,6489,-2.03259513546,12978
6490,6490,-1.47317849054,12980
6491,6491,-1.34109021462,12982
6492,6492,-1.20334870616,12984
6493,6493,-0.520293050841,12986
6494,6494,0.176095442175,12988
6495,6495,-1.30471995618,12990
6496,6496,1.40484584837,12992
6497,6497,0.433308536493,12994
6498,6498,-0.941354909725,12996
6499,6499,0.107513487899,12998
6500,6500,0.258246095728,13000
6501,6501,1.9610537481,13002
6502,6502,3.82601328238,13004
6503,6503,-2.07377533241,13006
6504,6504,-0.414358347985,13008
6505,6505,-0.303191833036,13010
6506,6506,-0.636238063544,13012
6507,6507,-0.552804235246,13014
6508,6508,1.23659600752,13016
6509,6509,-0.937290410736,13018
6510,6510,0.0181216048681,13020
6511,6511,-1.33218350063,13022
6512,6512,-1.59897568122,13024
6513,6513,1.29498848595,13026
6514,6514,0.5832458911,13028
6515,6515,-1.18072355569,13030
6516,6516,-0.894292539107,13032
6517,6517,0.642225430454,13034
6518,6518,1.72980858356,13036
6519,6519,0.250188221997,13038
6520,6520,1.07159126631,13040
6521,6521,-0.361207568508,13042
6522,6522,0.0232499031592,13044
6523,6523,1.15639865727,13046
6524,6524,-0.11504618933,13048
6525,6525,0.315067226145,13050
6526,6526,-0.643396616379,13052
6527,6527,-0.228562444492,13054
6528,6528,-0.54558373137,13056
6529,6529,0.726713179746,13058
6530,6530,1.01794647623,13060
6531,6531,0.226173700644,13062
6532,6532,1.69120377713,13064
6533,6533,-0.0745946231979,13066
6534,6534,-0.801679454679,13068
6535,6535,1.32972058129,13070
6536,6536,-1.10992002855,13072
6537,6537,0.643104800987,13074
6538,6538,1.06460999334,13076
6539,6539,-1.87242628107,13078
6540,6540,-0.347391840169,13080
6541,6541,-1.81252716431,13082
6542,6542,0.393499936144,13084
6543,6543,0.246178062541,13086
6544,6544,0.394878237249,13088
6545,6545,2.92228813445,13090
6546,6546,0.43032514636,13092
6547,6547,1.341391539,13094
6548,6548,0.114317021688,13096
6549,6549,0.205879057347,13098
6550,6550,-0.76242050461,13100
6551,6551,2.49588399753,13102
6552,6552,-0.780312513392,13104
6553,6553,2.27528721112,13106
6554,6554,-1.56530846117,13108
6555,6555,1.52753439341,13110
6556,6556,-0.988927380715,13112
6557,6557,-1.91674052229,13114
6558,6558,-0.412840731041,13116
6559,6559,-0.155448810262,13118
6560,6560,0.613082667596,13120
6561,6561,0.716303899028,13122
6562,6562,-0.701891590729,13124
6563,6563,-0.120480413459,13126
6564,6564,-0.373905849979,13128
6565,6565,0.925864904954,13130
6566,6566,-1.75265199249,13132
6567,6567,-0.772244001876,13134
6568,6568,0.192406054502,13136
6569,6569,-0.512537736744,13138
6570,6570,-0.775085644386,13140
6571,6571,0.348472819644,13142
6572,6572,2.06558468921,13144
6573,6573,0.22447528219,13146
6574,6574,0.241851750086,13148
6575,6575,-0.448627322632,13150
6576,6576,2.36621234723,13152
6577,6577,0.842594071374,13154
6578,6578,-0.486106022846,13156
6579,6579,0.58126836201,13158
6580,6580,1.32746672255,13160
6581,6581,0.0758674504343,13162
6582,6582,-1.20455372012,13164
6583,6583,-0.0337747524324,13166
6584,6584,-0.96173827251,13168
6585,6585,0.547699052443,13170
6586,6586,1.15775248975,13172
6587,6587,-0.222330615038,13174
6588,6588,0.232379059767,13176
6589,6589,-0.131052634484,13178
6590,6590,0.155498035156,13180
6591,6591,1.47069542611,13182
6592,6592,0.44529527497,13184
6593,6593,-0.193606644708,13186
6594,6594,-0.665230184736,13188
6595,6595,0.324778377069,13190
6596,6596,-1.28875334642,13192
6597,6597,0.355442866289,13194
6598,6598,-0.50670074982,13196
6599,6599,1.00035487,13198
6600,6600,-2.65404415974,13200
6601,6601,-0.598477277098,13202
6602,6602,1.18802830941,13204
6603,6603,0.564738517986,13206
6604,6604,-1.40063447706,13208
6605,6605,1.27705509741,13210
6606,6606,0.00720598004385,13212
6607,6607,0.228216749117,13214
6608,6608,0.352401473285,13216
6609,6609,0.487674404548,13218
6610,6610,-0.809715669246,13220
6611,6611,1.03775859759,13222
6612,6612,2.33442703804,13224
6613,6613,0.0456472123412,13226
6614,6614,-0.180010702196,13228
6615,6615,-0.692872450177,13230
6616,6616,-0.110638913876,13232
6617,6617,-0.6609275817,13234
6618,6618,-0.581950189429,13236
6619,6619,0.621534745372,13238
6620,6620,-1.60191667648,13240
6621,6621,0.43338224725,13242
6622,6622,-1.46617811497,13244
6623,6623,-1.14605973505,13246
6624,6624,-0.407051828608,13248
6625,6625,-1.70495331216,13250
6626,6626,0.947958450544,13252
6627,6627,1.84860855222,13254
6628,6628,-0.207145469103,13256
6629,6629,-0.237700804736,13258
6630,6630,-1.49901757248,13260
6631,6631,-0.0151873848921,13262
6632,6632,-0.0595056233957,13264
6633,6633,-0.953931149892,13266
6634,6634,-0.629353118212,13268
6635,6635,0.118228531782,13270
6636,6636,-0.14968704528,13272
6637,6637,0.267225005917,13274
6638,6638,-1.28916454549,13276
6639,6639,0.614135507847,13278
6640,6640,-0.837447963523,13280
6641,6641,1.24717613567,13282
6642,6642,-0.226474208144,13284
6643,6643,0.647502693215,13286
6644,6644,1.37702419975,13288
6645,6645,-1.45968058436,13290
6646,6646,-1.28291862091,13292
6647,6647,-2.49646149199,13294
6648,6648,-0.49143392279,13296
6649,6649,-1.4178595649,13298
6650,6650,-0.507584069943,13300
6651,6651,0.410331100633,13302
6652,6652,1.67562932469,13304
6653,6653,-0.00218556070434,13306
6654,6654,1.53974526888,13308
6655,6655,-0.760131193381,13310
6656,6656,0.27179304281,13312
6657,6657,0.389595637769,13314
6658,6658,0.538137381486,13316
6659,6659,1.41855532799,13318
6660,6660,0.854503742934,13320
6661,6661,-0.105901158802,13322
6662,6662,-1.76405792449,13324
6663,6663,0.626185373023,13326
6664,6664,-0.7204967317,13328
6665,6665,0.419189357238,13330
6666,6666,1.29323287593,13332
6667,6667,-1.31416221892,13334
6668,6668,-0.0307803556636,13336
6669,6669,2.06772007112,13338
6670,6670,1.26182899008,13340
6671,6671,-0.416734402287,13342
6672,6672,-0.115431397617,13344
6673,6673,-0.0356569920158,13346
6674,6674,-0.301111558273,13348
6675,6675,1.33230032436,13350
6676,6676,0.373154510926,13352
6677,6677,-0.713368481414,13354
6678,6678,0.497437459931,13356
6679,6679,-2.48578705381,13358
6680,6680,-0.350132933035,13360
6681,6681,-0.778193505871,13362
6682,6682,0.585674888168,13364
6683,6683,-0.337247823771,13366
6684,6684,1.05578748027,13368
6685,6685,0.494355362537,13370
6686,6686,-0.750876466786,13372
6687,6687,-0.832480379288,13374
6688,6688,-2.36352858499,13376
6689,6689,-0.207278549476,13378
6690,6690,-0.544604058616,13380
6691,6691,-0.891322167296,13382
6692,6692,-0.227299625032,13384
6693,6693,-0.923331002678,13386
6694,6694,-1.76337484706,13388
6695,6695,-0.634983424639,13390
6696,6696,0.91760494779,13392
6697,6697,0.404422096113,13394
6698,6698,1.47067037318,13396
6699,6699,0.120968597115,13398
6700,6700,-0.0574440268211,13400
6701,6701,1.4745531236,13402
6702,6702,0.512785571804,13404
6703,6703,1.40762197547,13406
6704,6704,-0.382493166847,13408
6705,6705,1.04094670415,13410
6706,6706,0.769177938666,13412
6707,6707,-1.57801130196,13414
6708,6708,-1.05377218068,13416
6709,6709,0.43191210582,13418
6710,6710,2.78870064289,13420
6711,6711,0.675356772098,13422
6712,6712,1.03540558301,13424
6713,6713,1.58701549701,13426
6714,6714,-0.674192656002,13428
6715,6715,-1.11423372437,13430
6716,6716,1.39530460892,13432
6717,6717,1.40694082242,13434
6718,6718,0.367671810049,13436
6719,6719,-0.848485410525,13438
6720,6720,0.132630321442,13440
6721,6721,-0.0177601612148,13442
6722,6722,0.982306623645,13444
6723,6723,0.147334849403,13446
6724,6724,-1.25799079026,13448
6725,6725,-3.24773072469,13450
6726,6726,-1.58538367707,13452
6727,6727,-0.485412584692,13454
6728,6728,1.70529209849,13456
6729,6729,2.07083944156,13458
6730,6730,-1.07596297179,13460
6731,6731,-0.0920641117546,13462
6732,6732,0.326422225406,13464
6733,6733,-1.83801323555,13466
6734,6734,1.17867739006,13468
6735,6735,-1.19291088098,13470
6736,6736,1.33051615411,13472
6737,6737,0.0888849501077,13474
6738,6738,0.590189816943,13476
6739,6739,0.504096444892,13478
6740,6740,1.23024919751,13480
6741,6741,0.856497147693,13482
6742,6742,0.230000114793,13484
6743,6743,1.34263062654,13486
6744,6744,0.698909839833,13488
6745,6745,-0.241639010562,13490
6746,6746,-0.245213292711,13492
6747,6747,0.745562523575,13494
6748,6748,0.609272362779,13496
6749,6749,0.935752292842,13498
6750,6750,1.71758173839,13500
6751,6751,1.5240655773,13502
6752,6752,0.349610731899,13504
6753,6753,-1.0964733016,13506
6754,6754,0.976738322708,13508
6755,6755,-0.36005065153,13510
6756,6756,-0.594705306541,13512
6757,6757,-1.55050746217,13514
6758,6758,-0.258741771745,13516
6759,6759,0.228827458572,13518
6760,6760,-0.00652224660396,13520
6761,6761,1.69162598261,13522
6762,6762,0.0471798514913,13524
6763,6763,-1.98984940616,13526
6764,6764,0.789242655411,13528
6765,6765,-0.28375790307,13530
6766,6766,0.896628302406,13532
6767,6767,-0.639401878704,13534
6768,6768,1.27683238753,13536
6769,6769,-1.19269506827,13538
6770,6770,0.856355420996,13540
6771,6771,1.87798702593,13542
6772,6772,-1.76780895352,13544
6773,6773,-0.595866385501,13546
6774,6774,-1.56861872847,13548
6775,6775,-0.646881292395,13550
6776,6776,-0.710062973657,13552
6777,6777,0.766424383942,13554
6778,6778,-0.686592676749,13556
6779,6779,-1.99366570039,13558
6780,6780,-0.587765597416,13560
6781,6781,0.0203864887482,13562
6782,6782,-0.280876816329,13564
6783,6783,-1.49235680531,13566
6784,6784,-0.206337006351,13568
6785,6785,-2.21235169423,13570
6786,6786,-0.801102655392,13572
6787,6787,-0.256293794016,13574
6788,6788,0.704924108044,13576
6789,6789,0.954966818992,13578
6790,6790,0.656321354923,13580
6791,6791,1.29183001907,13582
6792,6792,-1.6606662074,13584
6793,6793,0.516110927193,13586
6794,6794,-0.424131881839,13588
6795,6795,-1.7458615157,13590
6796,6796,0.284846437072,13592
6797,6797,0.697352041546,13594
6798,6798,2.19922340836,13596
6799,6799,-0.227529520377,13598
6800,6800,0.447434997807,13600
6801,6801,0.867762291472,13602
6802,6802,0.948598260945,13604
6803,6803,1.17340535631,13606
6804,6804,0.317503827629,13608
6805,6805,0.663741929873,13610
6806,6806,-1.01810512483,13612
6807,6807,-0.801584854196,13614
6808,6808,-1.39167991637,13616
6809,6809,-0.252178813205,13618
6810,6810,-0.35786898023,13620
6811,6811,0.175908417114,13622
6812,6812,1.81483465555,13624
6813,6813,-1.03926011911,13626
6814,6814,-0.700231526841,13628
6815,6815,0.228076307524,13630
6816,6816,0.558173027947,13632
6817,6817,-0.203431796991,13634
6818,6818,0.551556059505,13636
6819,6819,-0.0651359477027,13638
6820,6820,-1.41403675994,13640
6821,6821,-0.850787138404,13642
6822,6822,0.141578312637,13644
6823,6823,0.252707462912,13646
6824,6824,0.210314652571,13648
6825,6825,-0.707860927458,13650
6826,6826,0.677141389885,13652
6827,6827,-0.385409869924,13654
6828,6828,-1.26260262873,13656
6829,6829,0.862679669569,13658
6830,6830,2.6014166241,13660
6831,6831,1.12221311203,13662
6832,6832,1.92888888391,13664
6833,6833,0.959978314081,13666
6834,6834,1.18330999176,13668
6835,6835,-2.30892706616,13670
6836,6836,0.663217439736,13672
6837,6837,0.823343448209,13674
6838,6838,-1.50523100503,13676
6839,6839,0.754451697204,13678
6840,6840,0.819331131274,13680
6841,6841,0.754199988159,13682
6842,6842,-0.463923937733,13684
6843,6843,0.742249211486,13686
6844,6844,-0.22559790994,13688
6845,6845,-2.40931522867,13690
6846,6846,-2.14051832727,13692
6847,6847,-0.0856708146464,13694
6848,6848,0.613065525639,13696
6849,6849,1.53985555127,13698
6850,6850,1.58219560566,13700
6851,6851,-0.39824554385,13702
6852,6852,0.209276432993,13704
6853,6853,-0.433233935649,13706
6854,6854,1.26867634809,13708
6855,6855,1.18504106639,13710
6856,6856,-1.36426407672,13712
6857,6857,-1.51505746186,13714
6858,6858,-0.356854817064,13716
6859,6859,0.492062240371,13718
6860,6860,0.47543122341,13720
6861,6861,-0.453649871134,13722
6862,6862,-2.08415889093,13724
6863,6863,0.395574659027,13726
6864,6864,1.67209483884,13728
6865,6865,0.0933290934655,13730
6866,6866,0.137525971642,13732
6867,6867,0.169572842947,13734
6868,6868,0.201125152994,13736
6869,6869,-0.00263369891328,13738
6870,6870,0.273440502097,13740
6871,6871,-1.01218922067,13742
6872,6872,-0.115666244586,13744
6873,6873,0.120860956284,13746
6874,6874,-1.7867450138,13748
6875,6875,1.00474303254,13750
6876,6876,0.542131472308,13752
6877,6877,2.17589677397,13754
6878,6878,0.667874206435,13756
6879,6879,1.1060005978,13758
6880,6880,-0.105821261894,13760
6881,6881,-0.65579464822,13762
6882,6882,0.203320599995,13764
6883,6883,-0.377779171018,13766
6884,6884,1.8760515474,13768
6885,6885,1.3614462405,13770
6886,6886,1.02982124157,13772
6887,6887,-0.828745353709,13774
6888,6888,1.33000428645,13776
6889,6889,-3.59791285429,13778
6890,6890,0.552588548133,13780
6891,6891,1.44287955419,13782
6892,6892,-0.321834690014,13784
6893,6893,-0.231964800292,13786
6894,6894,-0.716714399975,13788
6895,6895,1.55558439847,13790
6896,6896,0.0167070770234,13792
6897,6897,-0.272559538489,13794
6898,6898,-1.13027525303,13796
6899,6899,-0.985768287824,13798
6900,6900,-0.036995181297,13800
6901,6901,-0.30954513097,13802
6902,6902,-0.542881865007,13804
6903,6903,0.107272143877,13806
6904,6904,0.670853901484,13808
6905,6905,0.688136989346,13810
6906,6906,-0.321832819023,13812
6907,6907,1.55717589004,13814
6908,6908,-0.0890819993092,13816
6909,6909,-0.105678328232,13818
6910,6910,0.448274950205,13820
6911,6911,-0.155598887128,13822
6912,6912,1.53384429646,13824
6913,6913,0.281479138616,13826
6914,6914,1.53878215768,13828
6915,6915,0.212642316912,13830
6916,6916,-1.17764551884,13832
6917,6917,-0.263412399086,13834
6918,6918,0.161051927015,13836
6919,6919,-1.12084712973,13838
6920,6920,1.54327216755,13840
6921,6921,-0.542046031494,13842
6922,6922,-0.815325948769,13844
6923,6923,-0.141695066214,13846
6924,6924,0.345337797921,13848
6925,6925,-1.51441718459,13850
6926,6926,0.385509822804,13852
6927,6927,0.56386047586,13854
6928,6928,0.886538175326,13856
6929,6929,-0.650410680307,13858
6930,6930,-1.54884928146,13860
6931,6931,-1.16518838287,13862
6932,6932,0.423545388156,13864
6933,6933,0.648552945934,13866
6934,6934,0.491805083887,13868
6935,6935,-2.10828128552,13870
6936,6936,-0.704352832715,13872
6937,6937,-0.438778679312,13874
6938,6938,-0.25347228871,13876
6939,6939,0.473773792533,13878
6940,6940,0.620185508895,13880
6941,6941,-1.05968170634,13882
6942,6942,-0.254308723666,13884
6943,6943,-1.54391973838,13886
6944,6944,0.170200213827,13888
6945,6945,-0.692737170202,13890
6946,6946,0.625669465963,13892
6947,6947,1.06264034626,13894
6948,6948,-0.311063055577,13896
6949,6949,1.48405917259,13898
6950,6950,-0.924694156765,13900
6951,6951,-0.555233737217,13902
6952,6952,1.03980568555,13904
6953,6953,-0.802706967331,13906
6954,6954,1.60474499052,13908
6955,6955,-0.807691443435,13910
6956,6956,1.57970886014,13912
6957,6957,1.45421071796,13914
6958,6958,1.49203830659,13916
6959,6959,-0.43560247454,13918
6960,6960,-0.31176485768,13920
6961,6961,0.327402060503,13922
6962,6962,-0.903654402016,13924
6963,6963,-1.34783694161,13926
6964,6964,1.78561427404,13928
6965,6965,-1.23958291717,13930
6966,6966,-0.0119185565154,13932
6967,6967,-0.418319937371,13934
6968,6968,1.33695509801,13936
6969,6969,0.714635342467,13938
6970,6970,1.02486637646,13940
6971,6971,0.153038423931,13942
6972,6972,0.0644581830219,13944
6973,6973,-0.42031203674,13946
6974,6974,0.943368847084,13948
6975,6975,1.47446798748,13950
6976,6976,-0.55138145273,13952
6977,6977,-0.797195507887,13954
6978,6978,0.0897654499051,13956
6979,6979,0.137182429189,13958
6980,6980,0.672050188396,13960
6981,6981,0.150567234451,13962
6982,6982,-0.580299972828,13964
6983,6983,-0.758612148009,13966
6984,6984,1.01388626593,13968
6985,6985,1.17042901091,13970
6986,6986,-0.460468423501,13972
6987,6987,-0.34600613042,13974
6988,6988,0.856574861245,13976
6989,6989,1.61813980482,13978
6990,6990,-1.18846204635,13980
6991,6991,-0.990291932405,13982
6992,6992,-0.672302470124,13984
6993,6993,-0.617484897516,13986
6994,6994,1.43563168377,13988
6995,6995,-0.272185370599,13990
6996,6996,0.226084196634,13992
6997,6997,0.651524996776,13994
6998,6998,-0.139190482612,13996
6999,6999,-0.758003849651,13998
7000,7000,0.144904954561,14000
7001,7001,2.47513496793,14002
7002,7002,0.708718989118,14004
7003,7003,-0.474784255643,14006
7004,7004,1.0626866085,14008
7005,7005,-1.26331623863,14010
7006,7006,-1.02739544399,14012
7007,7007,0.587343811311,14014
7008,7008,-0.823036742615,14016
7009,7009,-0.34751989548,14018
